# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 01:30:00
# Fork: 1 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  33: ≈ 10⁻⁷ ms/op
Iteration  34: ≈ 10⁻⁷ ms/op
Iteration  35: ≈ 10⁻⁷ ms/op
Iteration  36: ≈ 10⁻⁷ ms/op
Iteration  37: ≈ 10⁻⁷ ms/op
Iteration  38: ≈ 10⁻⁷ ms/op
Iteration  39: ≈ 10⁻⁷ ms/op
Iteration  40: ≈ 10⁻⁷ ms/op

# Run progress: 8.89% complete, ETA 01:22:14
# Fork: 9 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration   1: ≈ 10⁻⁷ ms/op
Iteration   2: ≈ 10⁻⁷ ms/op
Iteration   3: ≈ 10⁻⁷ ms/op
Iteration   4: ≈ 10⁻⁷ ms/op
Iteration   5: ≈ 10⁻⁷ ms/op
Iteration   6: ≈ 10⁻⁷ ms/op
Iteration   7: ≈ 10⁻⁷ ms/op
Iteration   8: ≈ 10⁻⁷ ms/op
Iteration   9: ≈ 10⁻⁷ ms/op
Iteration  10: ≈ 10⁻⁷ ms/op
Iteration  11: ≈ 10⁻⁷ ms/op
Iteration  12: ≈ 10⁻⁷ ms/op
Iteration  13: ≈ 10⁻⁷ ms/op
Iteration  14: ≈ 10⁻⁷ ms/op
Iteration  15: ≈ 10⁻⁷ ms/op
Iteration  16: ≈ 10⁻⁷ ms/op
Iteration  17: ≈ 10⁻⁷ ms/op
Iteration  18: ≈ 10⁻⁷ ms/op
Iteration  19: ≈ 10⁻⁷ ms/op
Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  21: ≈ 10⁻⁷ ms/op
Iteration  22: ≈ 10⁻⁷ ms/op
Iteration  23: ≈ 10⁻⁷ ms/op
Iteration  24: ≈ 10⁻⁷ ms/op
Iteration  25: ≈ 10⁻⁷ ms/op
Iteration  26: ≈ 10⁻⁷ ms/op
Iteration  27: ≈ 10⁻⁷ ms/op
Iteration  28: ≈ 10⁻⁷ ms/op
Iteration  29: ≈ 10⁻⁷ ms/op
Iteration  30: ≈ 10⁻⁷ ms/op
Iteration  31: ≈ 10⁻⁷ ms/op
Iteration  32: ≈ 10⁻⁷ ms/op
Iteration  33: ≈ 10⁻⁷ ms/op
Iteration  34: ≈ 10⁻⁷ ms/op
Iteration  35: ≈ 10⁻⁷ ms/op
Iteration  36: ≈ 10⁻⁷ ms/op
Iteration  37: ≈ 10⁻⁷ ms/op
Iteration  38: ≈ 10⁻⁷ ms/op
Iteration  39: ≈ 10⁻⁷ ms/op
Iteration  40: ≈ 10⁻⁷ ms/op

# Run progress: 10.00% complete, ETA 01:21:14
# Fork: 10 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration   1: ≈ 10⁻⁷ ms/op
Iteration   2: ≈ 10⁻⁷ ms/op
Iteration   3: ≈ 10⁻⁷ ms/op
Iteration   4: ≈ 10⁻⁷ ms/op
Iteration   5: ≈ 10⁻⁷ ms/op
Iteration   6: ≈ 10⁻⁷ ms/op
Iteration   7: ≈ 10⁻⁷ ms/op
Iteration   8: ≈ 10⁻⁷ ms/op
Iteration   9: ≈ 10⁻⁷ ms/op
Iteration  10: ≈ 10⁻⁷ ms/op
Iteration  11: ≈ 10⁻⁷ ms/op
Iteration  12: ≈ 10⁻⁷ ms/op
Iteration  13: ≈ 10⁻⁷ ms/op
Iteration  14: ≈ 10⁻⁷ ms/op
Iteration  15: ≈ 10⁻⁷ ms/op
Iteration  16: ≈ 10⁻⁷ ms/op
Iteration  17: ≈ 10⁻⁷ ms/op
Iteration  18: ≈ 10⁻⁷ ms/op
Iteration  19: ≈ 10⁻⁷ ms/op
Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  21: ≈ 10⁻⁷ ms/op
Iteration  22: ≈ 10⁻⁷ ms/op
Iteration  23: ≈ 10⁻⁷ ms/op
Iteration  24: ≈ 10⁻⁷ ms/op
Iteration  25: ≈ 10⁻⁷ ms/op
Iteration  26: ≈ 10⁻⁷ ms/op
Iteration  27: ≈ 10⁻⁷ ms/op
Iteration  28: ≈ 10⁻⁷ ms/op
Iteration  29: ≈ 10⁻⁷ ms/op
Iteration  30: ≈ 10⁻⁷ ms/op
Iteration  31: ≈ 10⁻⁷ ms/op
Iteration  32: ≈ 10⁻⁷ ms/op
Iteration  33: ≈ 10⁻⁷ ms/op
Iteration  34: ≈ 10⁻⁷ ms/op
Iteration  35: ≈ 10⁻⁷ ms/op
Iteration  36: ≈ 10⁻⁷ ms/op
Iteration  37: ≈ 10⁻⁷ ms/op
Iteration  38: ≈ 10⁻⁷ ms/op
Iteration  39: ≈ 10⁻⁷ ms/op
Iteration  40: ≈ 10⁻⁷ ms/op


Result "io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod":
  ≈ 10⁻⁷ ms/op


# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle

# Run progress: 11.11% complete, ETA 01:20:14
# Fork: 1 of 10
# Warmup Iteration   1: 49.086 ms/op
# Warmup Iteration   2: 45.824 ms/op
# Warmup Iteration   3: 45.499 ms/op
# Warmup Iteration   4: 45.769 ms/op
# Warmup Iteration   5: 45.065 ms/op
# Warmup Iteration   6: 45.831 ms/op
# Warmup Iteration   7: 45.094 ms/op
# Warmup Iteration   8: 45.628 ms/op
# Warmup Iteration   9: 44.888 ms/op
# Warmup Iteration  10: 44.889 ms/op
# Warmup Iteration  11: 45.194 ms/op
# Warmup Iteration  12: 45.068 ms/op
# Warmup Iteration  13: 44.856 ms/op
# Warmup Iteration  14: 49.486 ms/op
# Warmup Iteration  15: 44.923 ms/op
# Warmup Iteration  16: 44.827 ms/op
# Warmup Iteration  17: 46.403 ms/op
# Warmup Iteration  18: 44.815 ms/op
# Warmup Iteration  19: 44.833 ms/op
# Warmup Iteration  20: 44.797 ms/op
Iteration   1: 45.377 ms/op
Iteration   2: 44.681 ms/op
Iteration   3: 44.797 ms/op
Iteration   4: 46.077 ms/op
Iteration   5: 45.061 ms/op
Iteration   6: 44.895 ms/op
Iteration   7: 45.030 ms/op
Iteration   8: 44.924 ms/op
Iteration   9: 44.942 ms/op
Iteration  10: 44.830 ms/op
Iteration  11: 45.633 ms/op
Iteration  12: 44.946 ms/op
Iteration  13: 44.811 ms/op
Iteration  14: 45.068 ms/op
Iteration  15: 44.879 ms/op
Iteration  16: 44.949 ms/op
Iteration  17: 45.104 ms/op
Iteration  18: 45.240 ms/op
Iteration  19: 45.312 ms/op
Iteration  20: 44.932 ms/op
Iteration  21: 45.254 ms/op
Iteration  22: 45.345 ms/op
Iteration  23: 45.147 ms/op
Iteration  24: 46.254 ms/op
Iteration  25: 44.920 ms/op
Iteration  26: 45.030 ms/op
Iteration  27: 45.427 ms/op
Iteration  28: 45.123 ms/op
Iteration  29: 45.184 ms/op
Iteration  30: 45.305 ms/op
Iteration  31: 45.263 ms/op
Iteration  32: 45.256 ms/op
Iteration  33: 46.329 ms/op
Iteration  34: 45.339 ms/op
Iteration  35: 45.398 ms/op
Iteration  36: 44.996 ms/op
Iteration  37: 45.155 ms/op
Iteration  38: 45.257 ms/op
Iteration  39: 45.078 ms/op
Iteration  40: 45.026 ms/op

# Run progress: 12.22% complete, ETA 01:19:28
# Fork: 2 of 10
# Warmup Iteration   1: 49.494 ms/op
# Warmup Iteration   2: 45.767 ms/op
# Warmup Iteration   3: 45.122 ms/op
# Warmup Iteration   4: 45.973 ms/op
# Warmup Iteration   5: 45.057 ms/op
# Warmup Iteration   6: 45.379 ms/op
# Warmup Iteration   7: 45.161 ms/op
# Warmup Iteration   8: 45.629 ms/op
# Warmup Iteration   9: 44.918 ms/op
# Warmup Iteration  10: 44.919 ms/op
# Warmup Iteration  11: 46.037 ms/op
# Warmup Iteration  12: 44.909 ms/op
# Warmup Iteration  13: 44.880 ms/op
# Warmup Iteration  14: 45.328 ms/op
# Warmup Iteration  15: 45.192 ms/op
# Warmup Iteration  16: 44.864 ms/op
# Warmup Iteration  17: 44.941 ms/op
# Warmup Iteration  18: 46.612 ms/op
# Warmup Iteration  19: 44.877 ms/op
# Warmup Iteration  20: 44.900 ms/op
Iteration   1: 45.122 ms/op
Iteration   2: 44.860 ms/op
Iteration   3: 44.804 ms/op
Iteration   4: 44.921 ms/op
Iteration   5: 44.964 ms/op
Iteration   6: 44.804 ms/op
Iteration   7: 45.517 ms/op
Iteration   8: 44.999 ms/op
Iteration   9: 45.334 ms/op
Iteration  10: 46.030 ms/op
Iteration  11: 45.408 ms/op
Iteration  12: 45.500 ms/op
Iteration  13: 45.344 ms/op
Iteration  14: 45.021 ms/op
Iteration  15: 46.198 ms/op
Iteration  16: 44.943 ms/op
Iteration  17: 45.021 ms/op
Iteration  18: 44.882 ms/op
Iteration  19: 45.029 ms/op
Iteration  20: 44.921 ms/op
Iteration  21: 44.985 ms/op
Iteration  22: 45.243 ms/op
Iteration  23: 45.296 ms/op
Iteration  24: 45.119 ms/op
Iteration  25: 45.127 ms/op
Iteration  26: 44.978 ms/op
Iteration  27: 45.328 ms/op
Iteration  28: 45.326 ms/op
Iteration  29: 45.165 ms/op
Iteration  30: 44.947 ms/op
Iteration  31: 45.194 ms/op
Iteration  32: 47.006 ms/op
Iteration  33: 44.952 ms/op
Iteration  34: 45.030 ms/op
Iteration  35: 45.135 ms/op
Iteration  36: 45.074 ms/op
Iteration  37: 44.925 ms/op
Iteration  38: 45.516 ms/op
Iteration  39: 45.180 ms/op
Iteration  40: 49.015 ms/op

# Run progress: 13.33% complete, ETA 01:18:39
# Fork: 3 of 10
# Warmup Iteration   1: 49.470 ms/op
# Warmup Iteration   2: 46.616 ms/op
# Warmup Iteration   3: 45.331 ms/op
# Warmup Iteration   4: 46.796 ms/op
# Warmup Iteration   5: 44.850 ms/op
# Warmup Iteration   6: 45.106 ms/op
# Warmup Iteration   7: 45.098 ms/op
# Warmup Iteration   8: 45.439 ms/op
# Warmup Iteration   9: 45.003 ms/op
# Warmup Iteration  10: 44.886 ms/op
# Warmup Iteration  11: 45.329 ms/op
# Warmup Iteration  12: 44.970 ms/op
# Warmup Iteration  13: 44.904 ms/op
# Warmup Iteration  14: 45.650 ms/op
# Warmup Iteration  15: 44.904 ms/op
# Warmup Iteration  16: 45.089 ms/op
# Warmup Iteration  17: 45.386 ms/op
# Warmup Iteration  18: 46.235 ms/op
# Warmup Iteration  19: 44.898 ms/op
# Warmup Iteration  20: 44.901 ms/op
Iteration   1: 46.534 ms/op
Iteration   2: 44.832 ms/op
Iteration   3: 44.805 ms/op
Iteration   4: 44.846 ms/op
Iteration   5: 44.961 ms/op
Iteration   6: 44.807 ms/op
Iteration   7: 44.841 ms/op
Iteration   8: 46.191 ms/op
Iteration   9: 44.964 ms/op
Iteration  10: 44.850 ms/op
Iteration  11: 46.015 ms/op
Iteration  12: 44.819 ms/op
Iteration  13: 44.904 ms/op
Iteration  14: 45.905 ms/op
Iteration  15: 44.980 ms/op
Iteration  16: 44.813 ms/op
Iteration  17: 44.924 ms/op
Iteration  18: 44.721 ms/op
Iteration  19: 44.906 ms/op
Iteration  20: 45.124 ms/op
Iteration  21: 45.114 ms/op
Iteration  22: 44.919 ms/op
Iteration  23: 45.004 ms/op
Iteration  24: 44.809 ms/op
Iteration  25: 45.484 ms/op
Iteration  26: 44.916 ms/op
Iteration  27: 46.264 ms/op
Iteration  28: 44.948 ms/op
Iteration  29: 44.792 ms/op
Iteration  30: 45.122 ms/op
Iteration  31: 44.983 ms/op
Iteration  32: 46.086 ms/op
Iteration  33: 45.186 ms/op
Iteration  34: 45.660 ms/op
Iteration  35: 44.975 ms/op
Iteration  36: 45.385 ms/op
Iteration  37: 45.230 ms/op
Iteration  38: 44.962 ms/op
Iteration  39: 45.151 ms/op
Iteration  40: 45.331 ms/op

# Run progress: 14.44% complete, ETA 01:17:48
# Fork: 4 of 10
# Warmup Iteration   1: 49.362 ms/op
# Warmup Iteration   2: 47.258 ms/op
# Warmup Iteration   3: 45.375 ms/op
# Warmup Iteration   4: 45.811 ms/op
# Warmup Iteration   5: 44.955 ms/op
# Warmup Iteration   6: 45.269 ms/op
# Warmup Iteration   7: 45.474 ms/op
# Warmup Iteration   8: 45.782 ms/op
# Warmup Iteration   9: 45.015 ms/op
# Warmup Iteration  10: 45.164 ms/op
# Warmup Iteration  11: 45.523 ms/op
# Warmup Iteration  12: 45.307 ms/op
# Warmup Iteration  13: 45.362 ms/op
# Warmup Iteration  14: 45.326 ms/op
# Warmup Iteration  15: 45.246 ms/op
# Warmup Iteration  16: 45.004 ms/op
# Warmup Iteration  17: 46.121 ms/op
# Warmup Iteration  18: 46.231 ms/op
# Warmup Iteration  19: 44.897 ms/op
# Warmup Iteration  20: 45.174 ms/op
Iteration   1: 45.368 ms/op
Iteration   2: 45.031 ms/op
Iteration   3: 44.890 ms/op
Iteration   4: 46.083 ms/op
Iteration   5: 45.160 ms/op
Iteration   6: 45.100 ms/op
Iteration   7: 45.050 ms/op
Iteration   8: 45.270 ms/op
Iteration   9: 45.237 ms/op
Iteration  10: 45.234 ms/op
Iteration  11: 45.103 ms/op
Iteration  12: 45.526 ms/op
Iteration  13: 44.995 ms/op
Iteration  14: 44.983 ms/op
Iteration  15: 45.335 ms/op
Iteration  16: 44.917 ms/op
Iteration  17: 45.351 ms/op
Iteration  18: 44.787 ms/op
Iteration  19: 45.087 ms/op
Iteration  20: 45.352 ms/op
Iteration  21: 46.969 ms/op
Iteration  22: 45.040 ms/op
Iteration  23: 46.195 ms/op
Iteration  24: 44.921 ms/op
Iteration  25: 45.863 ms/op
Iteration  26: 44.989 ms/op
Iteration  27: 45.039 ms/op
Iteration  28: 45.037 ms/op
Iteration  29: 45.498 ms/op
Iteration  30: 45.103 ms/op
Iteration  31: 45.346 ms/op
Iteration  32: 45.501 ms/op
Iteration  33: 45.099 ms/op
Iteration  34: 45.199 ms/op
Iteration  35: 45.773 ms/op
Iteration  36: 45.558 ms/op
Iteration  37: 45.232 ms/op
Iteration  38: 45.324 ms/op
Iteration  39: 45.482 ms/op
Iteration  40: 48.580 ms/op

# Run progress: 15.56% complete, ETA 01:16:55
# Fork: 5 of 10
# Warmup Iteration   1: 48.329 ms/op
# Warmup Iteration   2: 46.057 ms/op
# Warmup Iteration   3: 45.760 ms/op
# Warmup Iteration   4: 46.043 ms/op
# Warmup Iteration   5: 45.280 ms/op
# Warmup Iteration   6: 45.592 ms/op
# Warmup Iteration   7: 45.549 ms/op
# Warmup Iteration   8: 45.732 ms/op
# Warmup Iteration   9: 45.166 ms/op
# Warmup Iteration  10: 44.973 ms/op
# Warmup Iteration  11: 46.474 ms/op
# Warmup Iteration  12: 45.107 ms/op
# Warmup Iteration  13: 45.135 ms/op
# Warmup Iteration  14: 45.281 ms/op
# Warmup Iteration  15: 45.331 ms/op
# Warmup Iteration  16: 45.139 ms/op
# Warmup Iteration  17: 45.135 ms/op
# Warmup Iteration  18: 46.151 ms/op
# Warmup Iteration  19: 45.116 ms/op
# Warmup Iteration  20: 44.879 ms/op
Iteration   1: 45.032 ms/op
Iteration   2: 44.713 ms/op
Iteration   3: 44.955 ms/op
Iteration   4: 45.964 ms/op
Iteration   5: 44.981 ms/op
Iteration   6: 44.859 ms/op
Iteration   7: 46.319 ms/op
Iteration   8: 44.848 ms/op
Iteration   9: 44.766 ms/op
Iteration  10: 45.411 ms/op
Iteration  11: 44.956 ms/op
Iteration  12: 46.168 ms/op
Iteration  13: 44.817 ms/op
Iteration  14: 44.913 ms/op
Iteration  15: 45.709 ms/op
Iteration  16: 44.857 ms/op
Iteration  17: 44.946 ms/op
Iteration  18: 44.878 ms/op
Iteration  19: 45.177 ms/op
Iteration  20: 44.894 ms/op
Iteration  21: 44.872 ms/op
Iteration  22: 45.146 ms/op
Iteration  23: 44.816 ms/op
Iteration  24: 44.926 ms/op
Iteration  25: 44.819 ms/op
Iteration  26: 45.111 ms/op
Iteration  27: 45.241 ms/op
Iteration  28: 44.996 ms/op
Iteration  29: 45.073 ms/op
Iteration  30: 44.925 ms/op
Iteration  31: 44.987 ms/op
Iteration  32: 44.937 ms/op
Iteration  33: 45.234 ms/op
Iteration  34: 45.009 ms/op
Iteration  35: 45.007 ms/op
Iteration  36: 45.207 ms/op
Iteration  37: 45.086 ms/op
Iteration  38: 45.086 ms/op
Iteration  39: 45.047 ms/op
Iteration  40: 44.979 ms/op

# Run progress: 16.67% complete, ETA 01:16:01
# Fork: 6 of 10
# Warmup Iteration   1: 50.212 ms/op
# Warmup Iteration   2: 46.862 ms/op
# Warmup Iteration   3: 45.331 ms/op
# Warmup Iteration   4: 49.224 ms/op
# Warmup Iteration   5: 45.145 ms/op
# Warmup Iteration   6: 45.490 ms/op
# Warmup Iteration   7: 45.193 ms/op
# Warmup Iteration   8: 45.842 ms/op
# Warmup Iteration   9: 46.306 ms/op
# Warmup Iteration  10: 45.192 ms/op
# Warmup Iteration  11: 45.598 ms/op
# Warmup Iteration  12: 45.097 ms/op
# Warmup Iteration  13: 45.398 ms/op
# Warmup Iteration  14: 45.338 ms/op
# Warmup Iteration  15: 45.415 ms/op
# Warmup Iteration  16: 45.422 ms/op
# Warmup Iteration  17: 45.086 ms/op
# Warmup Iteration  18: 45.216 ms/op
# Warmup Iteration  19: 44.974 ms/op
# Warmup Iteration  20: 44.938 ms/op
Iteration   1: 44.952 ms/op
Iteration   2: 44.987 ms/op
Iteration   3: 45.036 ms/op
Iteration   4: 45.774 ms/op
Iteration   5: 45.911 ms/op
Iteration   6: 44.946 ms/op
Iteration   7: 44.962 ms/op
Iteration   8: 45.043 ms/op
Iteration   9: 45.135 ms/op
Iteration  10: 45.099 ms/op
Iteration  11: 45.015 ms/op
Iteration  12: 44.868 ms/op
Iteration  13: 44.964 ms/op
Iteration  14: 45.099 ms/op
Iteration  15: 44.941 ms/op
Iteration  16: 45.015 ms/op
Iteration  17: 45.136 ms/op
Iteration  18: 44.953 ms/op
Iteration  19: 45.955 ms/op
Iteration  20: 44.946 ms/op
Iteration  21: 44.890 ms/op
Iteration  22: 45.113 ms/op
Iteration  23: 45.147 ms/op
Iteration  24: 47.862 ms/op
Iteration  25: 44.891 ms/op
Iteration  26: 45.192 ms/op
Iteration  27: 45.273 ms/op
Iteration  28: 45.208 ms/op
Iteration  29: 45.247 ms/op
Iteration  30: 45.242 ms/op
Iteration  31: 45.182 ms/op
Iteration  32: 45.466 ms/op
Iteration  33: 45.974 ms/op
Iteration  34: 45.269 ms/op
Iteration  35: 45.104 ms/op
Iteration  36: 45.313 ms/op
Iteration  37: 45.007 ms/op
Iteration  38: 45.248 ms/op
Iteration  39: 45.179 ms/op
Iteration  40: 46.262 ms/op

# Run progress: 17.78% complete, ETA 01:15:06
# Fork: 7 of 10
# Warmup Iteration   1: 49.530 ms/op
# Warmup Iteration   2: 48.533 ms/op
# Warmup Iteration   3: 45.005 ms/op
# Warmup Iteration   4: 45.688 ms/op
# Warmup Iteration   5: 44.987 ms/op
# Warmup Iteration   6: 45.237 ms/op
# Warmup Iteration   7: 45.074 ms/op
# Warmup Iteration   8: 45.552 ms/op
# Warmup Iteration   9: 44.997 ms/op
# Warmup Iteration  10: 44.984 ms/op
# Warmup Iteration  11: 46.078 ms/op
# Warmup Iteration  12: 44.897 ms/op
# Warmup Iteration  13: 44.846 ms/op
# Warmup Iteration  14: 45.195 ms/op
# Warmup Iteration  15: 46.323 ms/op
# Warmup Iteration  16: 44.927 ms/op
# Warmup Iteration  17: 44.913 ms/op
# Warmup Iteration  18: 45.101 ms/op
# Warmup Iteration  19: 44.967 ms/op
# Warmup Iteration  20: 44.865 ms/op
Iteration   1: 44.917 ms/op
Iteration   2: 45.321 ms/op
Iteration   3: 44.916 ms/op
Iteration   4: 44.875 ms/op
Iteration   5: 45.165 ms/op
Iteration   6: 44.891 ms/op
Iteration   7: 44.995 ms/op
Iteration   8: 44.900 ms/op
Iteration   9: 44.785 ms/op
Iteration  10: 44.819 ms/op
Iteration  11: 45.113 ms/op
Iteration  12: 45.104 ms/op
Iteration  13: 44.988 ms/op
Iteration  14: 45.010 ms/op
Iteration  15: 45.060 ms/op
Iteration  16: 45.109 ms/op
Iteration  17: 45.029 ms/op
Iteration  18: 44.925 ms/op
Iteration  19: 45.007 ms/op
Iteration  20: 44.872 ms/op
Iteration  21: 44.942 ms/op
Iteration  22: 44.914 ms/op
Iteration  23: 44.994 ms/op
Iteration  24: 45.042 ms/op
Iteration  25: 44.989 ms/op
Iteration  26: 45.135 ms/op
Iteration  27: 44.918 ms/op
Iteration  28: 45.234 ms/op
Iteration  29: 44.970 ms/op
Iteration  30: 45.244 ms/op
Iteration  31: 45.046 ms/op
Iteration  32: 45.102 ms/op
Iteration  33: 44.943 ms/op
Iteration  34: 45.033 ms/op
Iteration  35: 44.940 ms/op
Iteration  36: 45.781 ms/op
Iteration  37: 45.004 ms/op
Iteration  38: 44.970 ms/op
Iteration  39: 45.330 ms/op
Iteration  40: 45.107 ms/op

# Run progress: 18.89% complete, ETA 01:14:11
# Fork: 8 of 10
# Warmup Iteration   1: 50.284 ms/op
# Warmup Iteration   2: 46.133 ms/op
# Warmup Iteration   3: 45.108 ms/op
# Warmup Iteration   4: 45.802 ms/op
# Warmup Iteration   5: 45.045 ms/op
# Warmup Iteration   6: 46.670 ms/op
# Warmup Iteration   7: 44.990 ms/op
# Warmup Iteration   8: 45.763 ms/op
# Warmup Iteration   9: 45.134 ms/op
# Warmup Iteration  10: 45.094 ms/op
# Warmup Iteration  11: 45.392 ms/op
# Warmup Iteration  12: 45.260 ms/op
# Warmup Iteration  13: 44.896 ms/op
# Warmup Iteration  14: 45.385 ms/op
# Warmup Iteration  15: 45.389 ms/op
# Warmup Iteration  16: 45.034 ms/op
# Warmup Iteration  17: 45.469 ms/op
# Warmup Iteration  18: 46.086 ms/op
# Warmup Iteration  19: 45.321 ms/op
# Warmup Iteration  20: 45.109 ms/op
Iteration   1: 45.095 ms/op
Iteration   2: 45.811 ms/op
Iteration   3: 45.301 ms/op
Iteration   4: 45.115 ms/op
Iteration   5: 46.747 ms/op
Iteration   6: 45.039 ms/op
Iteration   7: 44.832 ms/op
Iteration   8: 45.862 ms/op
Iteration   9: 44.919 ms/op
Iteration  10: 44.844 ms/op
Iteration  11: 44.846 ms/op
Iteration  12: 45.645 ms/op
Iteration  13: 44.882 ms/op
Iteration  14: 44.800 ms/op
Iteration  15: 45.023 ms/op
Iteration  16: 44.931 ms/op
Iteration  17: 44.972 ms/op
Iteration  18: 45.197 ms/op
Iteration  19: 45.239 ms/op
Iteration  20: 45.035 ms/op
Iteration  21: 44.864 ms/op
Iteration  22: 44.983 ms/op
Iteration  23: 46.265 ms/op
Iteration  24: 45.019 ms/op
Iteration  25: 44.886 ms/op
Iteration  26: 44.982 ms/op
Iteration  27: 44.758 ms/op
Iteration  28: 44.881 ms/op
Iteration  29: 45.076 ms/op
Iteration  30: 45.102 ms/op
Iteration  31: 45.778 ms/op
Iteration  32: 44.926 ms/op
Iteration  33: 46.472 ms/op
Iteration  34: 44.852 ms/op
Iteration  35: 45.228 ms/op
Iteration  36: 44.944 ms/op
Iteration  37: 45.147 ms/op
Iteration  38: 44.984 ms/op
Iteration  39: 45.170 ms/op
Iteration  40: 44.931 ms/op

# Run progress: 20.00% complete, ETA 01:13:14
# Fork: 9 of 10
# Warmup Iteration   1: 48.423 ms/op
# Warmup Iteration   2: 46.083 ms/op
# Warmup Iteration   3: 45.290 ms/op
